15	3	Nano capo:\n{speed(255)}Non prendetevi in giro da soli!{speed(128)} Siete solo delle scimmie senza pelliccia...! O forse peggio, ehi-ho...!{bpage}Nient'altro che scherzi del...{wait(15)} del...{wait(15)}{wait(15)}{speed(255)} dell'evoluzione!{wait(40)}{speed(128)} Ehiii-hooowww-ugh!{mend}
15	4	{RAZZLY%}:\nÈ molto triste, ma capisco cosa intende...{bpage}Anche noi fate siamo abitanti della foresta!{wait(20)} Però io non penso che tutti gli uomini siano cattivi!{bpage}Sono certa che ci sono tanti esseri umani che amano la natura e sono gentili anche con le forme di vita più piccole!{mend}
15	5	{RAZZLY%}:\nIo ci credo davvero!{mend}
15	6	{PARTY0%} ha ottenuto: {speed(255)}{color(4)}{itemwork(3)}{color(0)}!{mend}
15	7	{speed(255)}* Non puoi scappare ora! L'opzione Fuga non è disponibile! La battaglia contro l'Idra deve essere completata!{mend}
15	8	{ERROR}
15	9	{ERROR}
15	10	{ERROR}
15	11	{ERROR}
15	12	{ERROR}
15	13	{ERROR}
15	14	{ERROR}
15	15	{ERROR}
15	16	{ERROR}
15	17	{ERROR}
15	18	{ERROR}
15	19	{ERROR}
15	20	{ERROR}
15	21	{ERROR}
15	22	{ERROR}
15	23	{ERROR}
15	24	{ERROR}
15	25	{ERROR}
15	26	{ERROR}
15	27	{ERROR}
15	28	{ERROR}
15	29	{ERROR}
15	30	{ERROR}
15	31	{ERROR}
15	32	{ERROR}
15	33	{ERROR}
15	34	{ERROR}
15	35	{ERROR}
15	36	{ERROR}
15	37	{ERROR}
15	38	{ERROR}
15	39	{ERROR}
15	40	{ERROR}
15	41	{ERROR}
15	42	{ERROR}
15	43	{ERROR}
15	44	{ERROR}
15	45	{ERROR}
15	46	{ERROR}
15	47	{ERROR}
15	48	{ERROR}
15	49	{ERROR}
15	50	{ERROR}
15	51	{ERROR}
15	52	{ERROR}
15	53	{ERROR}
15	54	{ERROR}
15	55	{ERROR}
15	56	{ERROR}
15	57	{ERROR}
15	58	{ERROR}
15	59	{ERROR}
16	0	Tanto, tanto tempo fa, l'Arcipelago di El Nido era governato da sei grandi Draghi...{wend(210)}
16	1	Ora la battaglia finale tra quei Draghi Dormienti, gli esseri umani e il fato sta per iniziare...{wait(90)}\nQuando arriverà il momento, {SERGE%}, da che parte ti schiererai?{wend(210)}
16	2	{ERROR}
16	3	{ERROR}
16	4	{ERROR}
16	5	{ERROR}
16	6	{ERROR}
16	7	{ERROR}
16	8	{ERROR}
16	9	{ERROR}
16	10	{ERROR}
16	11	{ERROR}
16	12	{ERROR}
16	13	{ERROR}
16	14	{ERROR}
16	15	{ERROR}
16	16	{ERROR}
16	17	{ERROR}
16	18	{ERROR}
16	19	{ERROR}
16	20	{ERROR}
16	21	{ERROR}
16	22	{ERROR}
16	23	{ERROR}
16	24	{ERROR}
16	25	{ERROR}
16	26	{ERROR}
16	27	{ERROR}
16	28	{ERROR}
16	29	{ERROR}
16	30	{ERROR}
16	31	{ERROR}
16	32	{ERROR}
16	33	{ERROR}
16	34	{ERROR}
16	35	{ERROR}
16	36	{ERROR}
16	37	{ERROR}
16	38	{ERROR}
16	39	{ERROR}
16	40	{ERROR}
16	41	{ERROR}
16	42	{ERROR}
16	43	{ERROR}
16	44	{ERROR}
16	45	{ERROR}
16	46	{ERROR}
16	47	{ERROR}
16	48	{ERROR}
16	49	{ERROR}
16	50	{ERROR}
16	51	{ERROR}
16	52	{ERROR}
16	53	{ERROR}
17	0	Quello è {KORCHA%}! Proviene da Guldov.{bpage}Mi chiedo cosa ci venga a fare, qui a Termina...{bpage}Il mio consiglio è di starne alla larga! I tipi come lui sanno solo portare guai!{mend}
17	1	{ERROR}
17	2	{ERROR}
17	3	{ERROR}
17	4	{ERROR}
17	5	{ERROR}
17	6	{ERROR}
17	7	{ERROR}
17	8	{ERROR}
17	9	{ERROR}
17	10	{ERROR}
17	11	{ERROR}
17	12	{ERROR}
17	13	{ERROR}
17	14	{ERROR}
17	15	{ERROR}
17	16	{ERROR}
17	17	{ERROR}
17	18	{ERROR}
17	19	{ERROR}
17	20	{ERROR}
17	21	{ERROR}
17	22	{ERROR}
17	23	{ERROR}
17	24	{ERROR}
17	25	{ERROR}
17	26	{ERROR}
17	27	{ERROR}
17	28	{ERROR}
17	29	{ERROR}
17	30	{ERROR}
17	31	{ERROR}
17	32	{ERROR}
17	33	{ERROR}
17	34	{ERROR}
17	35	{ERROR}
17	36	{ERROR}
17	37	{ERROR}
17	38	{ERROR}
17	39	{ERROR}
17	40	{ERROR}
17	41	{ERROR}
17	42	{ERROR}
17	43	{ERROR}
17	44	{ERROR}
17	45	{ERROR}
17	46	{ERROR}
17	47	{ERROR}
17	48	{ERROR}
17	49	{ERROR}
17	50	{ERROR}
17	51	{ERROR}
17	52	{ERROR}
18	0	Il disegno di un bambino è appeso qui...{mend}
18	1	"robo ha fatto diventare il deserto verde"{mend}
18	2	"{KID%} e zietta lucca... ops, voglio dire 'sorellona', eh eh eh"{mend}
18	3	"ayla è potentissima, grrr!"{mend}
18	4	"crono è forte!"{mend}
18	5	"chiamatemi 'sorellona'!"{mend}
18	6	"la principessa marle alla riscossa!"{mend}
18	7	Il disegno di un bambino è appeso qui...{wend(90)}
18	8	"chiamatemi 'sorellona'!"{wend(150)}
18	9	Riki è stato qui!{mend}
20	0	C'è qualcosa scritto sulla lapide.{mend}
20	1	{speed(96)}Tu devi essere...{wait(20)} il fantasma del ragazzo morto dieci anni fa... {SERGE%}...{mend}
20	2	C'è qualcosa scritto sulla lapide.{wend(120)}
20	3	{fset(0)}{speed(255)}　　　  Qui giace  　　　\nIl nostro amato {SERGE%}\n　　 Morto all'età di 7 anni 　　{fwait(5)}{wend(1)}
20	4	{fset(0)}{speed(255)}　　　  Qui giace  　　　\nIl nostro amato {SERGE%}\n　　 Morto all'età di 7 anni 　　{fwait(5)}{wend(1)}
20	5	{speed(255)}　\n　\n　\n　\n　  Nessuno potrà più  　\nportargli via nulla.\n　E nessuno potrà mai più　\n　　dargli nulla.　　{fwait(5)}{wend(1)}
20	6	{speed(255)}　\n　\n　\n　\n　  Nessuno potrà più  　\nportargli via nulla.\n　E nessuno potrà mai più　\n　　dargli nulla.　　{fwait(5)}{wend(1)}
20	7	{speed(255)}　\n　\n　\n　\n　\n　\n　\n　\n　\nCiò che è giunto dal mare\nè ritornato a esso.{wait(60)}{bwait}{fset(5)}{wend(1)}
20	8	{speed(255)}　\n　\n　\n　\n　\n　\n　\n　\n　\nCiò che è giunto dal mare\nè ritornato a esso.{wait(60)}{fset(6)}{fwait(5)}{wend(1)}
20	9	{KID%}:\nChiamami "{KID%}".{wait(15)} Piacere di conoscerti.{mend}
20	10	{KID%}:\nNon ce la facevo a stare a guardare mentre quei bifolchi se la prendevano con te.{bpage}Mi hanno fatta incavolare da morire... Quanto avrei voluto dargliene un altro po'!{mend}
20	11	{KID%}:\nMa perché ce l'avevano con te?{mend}
20	12	{KID%}:\nCosa vuol dire che non sai manco chi siano? Eh?{bpage}Ahhh, lasciamo stare.{mend}
20	13	{KID%}:\nEhi, {SERGE%}! Che ne dici se viaggiamo insieme per un po'?{bpage}Sta' sicuro che quel tizio, {KARSH%}, non si arrenderà tanto facilmente.{mend}
20	14	{KID%}:\nE se ti devo dire la verità, sono nuova di 'ste isole...{bpage}Mi sento un po' triste a viaggiare così da sola. Eh eh eh...{mend}
20	15	{KID%}:\nAllora, {SERGE%}, che ne dici?{bpage}Magari è il destino che ci ha fatti incontrare!{mend}
20	16	　　　Vai con lei\n　　　Rifiuta...{mend}
20	17	{KID%}:\nFantastico! E direi che con questa è fatta! Ora siamo compagni, nel vero senso della parola!{mend}
20	18	{KID%}:\nComunque, fra poco sarà buio.{bpage}Consiglio di andare ad Arni e trovare un posto per passare la notte!{mend}
20	19	{KID%}:\nOh, e {SERGE%}.{bpage}Non ti mettere in testa idee strane solo perché sono carina!{mend}
20	20	{KID%}:\nAspetta un po'!{mend}
20	21	{KID%}:\nStai dicendo che vuoi rifiutare la compagnia di una {speed(64)}dolcissima, {wait(5)}fragile {wait(5)}e adorabile ragazza?{mend}
20	22	　　　Va bene, andiamo\n　　　...{mend}
20	23	{KID%}:\nSei proprio sicuro, amico?{wait(5)} Potresti pentirtene, lo sai!{mend}
20	24	　　　Perfetto, allora andiamo\n　　　No, grazie{mend}
20	25	{KID%}:\nBah! Fa' un po' come ti pare, bello mio!{mend}
20	26	{KID%}:\nFantastico! E direi che con questa è fatta! Ora siamo compagni, nel vero senso della parola!{mend}
20	27	{KID%}:\nComunque, fra poco sarà buio.{bpage}Consiglio di andare ad Arni e trovare un posto per passare la notte!{mend}
20	28	{KID%}:\nE non ti mettere in testa idee strane solo perché sono carina!{mend}
20	29	{KID%}:\nFantastico! E direi che con questa è fatta! Ora siamo compagni, nel vero senso della parola!{mend}
20	30	{KID%}:\nComunque, fra poco sarà buio.{bpage}Consiglio di andare ad Arni e trovare un posto per passare la notte!{mend}
20	31	{KID%}:\nE non ti mettere in testa idee strane solo perché sono carina!{mend}
20	32	{ERROR}
20	33	{ERROR}
20	34	{ERROR}
20	35	{ERROR}
20	36	{ERROR}
20	37	{ERROR}
20	38	{ERROR}
20	39	{ERROR}
20	40	{ERROR}
20	41	{ERROR}
20	42	{ERROR}
20	43	{ERROR}
20	44	{ERROR}
20	45	{ERROR}
20	46	{ERROR}
20	47	{ERROR}
20	48	{ERROR}
20	49	{ERROR}
20	50	{ERROR}
20	51	{ERROR}
20	52	{ERROR}
20	53	{ERROR}
20	54	{ERROR}
20	55	{ERROR}
20	56	{ERROR}
20	57	{ERROR}
20	58	{ERROR}
20	59	{ERROR}
20	60	{ERROR}
20	61	{ERROR}
20	62	{ERROR}
20	63	{ERROR}
20	64	{ERROR}
20	65	{ERROR}
20	66	{ERROR}
20	67	{ERROR}
20	68	{ERROR}
20	69	{ERROR}
20	70	{ERROR}
20	71	{ERROR}
20	72	{ERROR}
20	73	{ERROR}
20	74	{ERROR}
20	75	{ERROR}
20	76	{ERROR}
20	77	{ERROR}
20	78	{ERROR}
20	79	{ERROR}
20	80	{ERROR}
20	81	{ERROR}
20	82	{ERROR}
20	83	{ERROR}
21	0	{ERROR}
21	1	{ERROR}
21	2	{ERROR}
21	3	{ERROR}
21	4	{ERROR}
21	5	{ERROR}
21	6	{ERROR}
21	7	{ERROR}
21	8	{ERROR}
21	9	{ERROR}
21	10	{ERROR}
21	11	{ERROR}
21	12	{ERROR}
21	13	{ERROR}
21	14	{ERROR}
21	15	{ERROR}
21	16	{ERROR}
21	17	{ERROR}
21	18	{ERROR}
21	19	{ERROR}
21	20	{ERROR}
21	21	{ERROR}
21	22	{ERROR}
21	23	{ERROR}
21	24	{ERROR}
21	25	{ERROR}
21	26	{ERROR}
21	27	{ERROR}
21	28	{ERROR}
21	29	{ERROR}
21	30	{ERROR}
21	31	{ERROR}
21	32	{ERROR}
21	33	{ERROR}
21	34	{ERROR}
21	35	{ERROR}
21	36	{ERROR}
21	37	{ERROR}
21	38	{ERROR}
21	39	{ERROR}
21	40	{ERROR}
21	41	{ERROR}
21	42	{ERROR}
21	43	{ERROR}
21	44	{ERROR}
21	45	{ERROR}
21	46	{ERROR}
21	47	{ERROR}
21	48	{ERROR}
21	49	{ERROR}
21	50	{ERROR}
21	51	{ERROR}
22	0	{LEENA%}:\nCos'hai, {SERGE%}? Sembri preoccupato.{bpage}Ci siamo. Ora non si può più tornare indietro!{mend}
22	1	{HIDE}{PARTY2%}Vedendolo preoccupato, {PARTY2%} chiede a {SERGE%} che cos'abbia.{bpage}Ormai è troppo tardi per tirarsi indietro!{mend}
22	2	{KID%}:\nEhi! Forza, {SERGE%}, {PARTY2%}!{mend}
22	3	{KID%}:\nSiamo alla resa dei conti, Lynx!{bpage}Di' pure le tue preghiere!{wait(20)} Tanto non servirà a niente!{mend}
22	4	{KID%}:\nEh eh eh...{wait(60)} AH AH AH AH AH!{mend}
22	5	{LEENA%}:\n{SERGE%}!{mend}
22	6	{PARTY2%}:\n{SERGE}!{mend}
22	7	{ERROR}
22	8	{ERROR}
22	9	{ERROR}
22	10	{ERROR}
22	11	{ERROR}
22	12	{ERROR}
22	13	{ERROR}
22	14	{ERROR}
22	15	{ERROR}
22	16	{ERROR}
22	17	{ERROR}
22	18	{ERROR}
22	19	{ERROR}
22	20	{ERROR}
22	21	{ERROR}
22	22	{ERROR}
22	23	{ERROR}
22	24	{ERROR}
22	25	{ERROR}
22	26	{ERROR}
22	27	{ERROR}
22	28	{ERROR}
22	29	{ERROR}
22	30	{ERROR}
22	31	{ERROR}
22	32	{ERROR}
22	33	{ERROR}
22	34	{ERROR}
22	35	{ERROR}
22	36	{ERROR}
22	37	{ERROR}
22	38	{ERROR}
22	39	{ERROR}
22	40	{ERROR}
22	41	{ERROR}
22	42	{ERROR}
22	43	{ERROR}
22	44	{ERROR}
22	45	{ERROR}
22	46	{ERROR}
22	47	{ERROR}
22	48	{ERROR}
22	49	{ERROR}
22	50	{ERROR}
22	51	{ERROR}
22	52	{ERROR}
22	53	{ERROR}
22	54	{ERROR}
22	55	{ERROR}
22	56	{ERROR}
22	57	{ERROR}
22	58	{ERROR}
23	0	{ERROR}
23	1	{ERROR}
23	2	{ERROR}
23	3	{ERROR}
23	4	{ERROR}
23	5	{ERROR}
23	6	{ERROR}
23	7	{ERROR}
23	8	{ERROR}
23	9	{ERROR}
23	10	{ERROR}
23	11	{ERROR}
23	12	{ERROR}
23	13	{ERROR}
23	14	{ERROR}
23	15	{ERROR}
23	16	{ERROR}
23	17	{ERROR}
23	18	{ERROR}
23	19	{ERROR}
23	20	{ERROR}
23	21	{ERROR}
23	22	{ERROR}
23	23	{ERROR}
23	24	{ERROR}
23	25	{ERROR}
23	26	{ERROR}
23	27	{ERROR}
23	28	{ERROR}
23	29	{ERROR}
23	30	{ERROR}
23	31	{ERROR}
23	32	{ERROR}
23	33	{ERROR}
23	34	{ERROR}
23	35	{ERROR}
23	36	{ERROR}
23	37	{ERROR}
23	38	{ERROR}
23	39	{ERROR}
23	40	{ERROR}
23	41	{ERROR}
23	42	{ERROR}
23	43	{ERROR}
23	44	{ERROR}
23	45	{ERROR}
23	46	{ERROR}
23	47	{ERROR}
23	48	{ERROR}
23	49	{ERROR}
23	50	{ERROR}
23	51	{ERROR}
24	0	{ERROR}
24	1	{ERROR}
24	2	{ERROR}
24	3	{ERROR}
24	4	{ERROR}
24	5	{ERROR}
24	6	{ERROR}
24	7	{ERROR}
24	8	{ERROR}
24	9	{ERROR}
24	10	{ERROR}
24	11	{ERROR}
24	12	{ERROR}
24	13	{ERROR}
24	14	{ERROR}
24	15	{ERROR}
24	16	{ERROR}
24	17	{ERROR}
24	18	{ERROR}
24	19	{ERROR}
24	20	{ERROR}
24	21	{ERROR}
24	22	{ERROR}
24	23	{ERROR}
24	24	{ERROR}
24	25	{ERROR}
24	26	{ERROR}
24	27	{ERROR}
24	28	{ERROR}
24	29	{ERROR}
24	30	{ERROR}
24	31	{ERROR}
24	32	{ERROR}
24	33	{ERROR}
24	34	{ERROR}
24	35	{ERROR}
24	36	{ERROR}
24	37	{ERROR}
24	38	{ERROR}
24	39	{ERROR}
24	40	{ERROR}
24	41	{ERROR}
24	42	{ERROR}
24	43	{ERROR}
24	44	{ERROR}
24	45	{ERROR}
24	46	{ERROR}
24	47	{ERROR}
24	48	{ERROR}
24	49	{ERROR}
24	50	{ERROR}
24	51	{ERROR}
